Symbol,RMSE,MAE,R2,EVS,MSLE,MAPE(%),Corr,DirAcc(%),MPE(%),Theil_U,Actual,Predicted
RELIANCE.NS,38.24678063182182,31.273280173649002,0.846419943757847,0.8526731024329435,0.000816365911158704,2.331892965932002,0.9384303675282002,48.20717131474104,0.42764285681248854,0.028367304718755273,"[1300.45617676 1278.64318848 1267.63708496 1269.18103027 1247.06933594
 1262.55749512 1255.73474121 1236.71069336 1218.1348877  1260.36621094
 1281.88024902 1290.5456543  1288.05554199 1265.74475098 1287.05957031
 1303.94226074 1318.03588867 1303.74291992 1316.79089355 1306.3326416
 1289.9979248  1279.73876953 1273.11523438 1257.8762207  1267.78662109
 1263.25476074 1240.34619141 1248.26452637 1225.55517578 1200.50537109
 1217.43774414 1217.88586426 1211.71057129 1216.19274902 1205.88378906
 1210.61486816 1216.3918457  1236.86010742 1246.17297363 1213.15478516
 1235.91381836 1260.46582031 1249.75854492 1236.9597168  1234.91784668
 1233.82226562 1247.21862793 1261.4119873  1297.16918945 1300.25683594
 1268.63317871 1272.01965332 1258.62316895 1241.34228516 1224.45959473
 1229.48962402 1230.58520508 1248.06542969 1260.06738281 1259.56933594
 1240.94384766 1280.08740234 1273.11523438 1276.45202637 1261.66101074
 1248.66296387 1229.93774414 1211.71057129 1211.2623291  1212.40771484
 1220.02734375 1220.52539062 1222.56713867 1228.09509277 1223.2644043
 1209.71850586 1199.21044922 1202.2980957  1195.32592773 1166.59069824
 1157.2779541  1170.92346191 1204.78820801 1244.82836914 1233.47363281
 1242.33825684 1252.04943848 1242.93591309 1233.92175293 1233.92175293
 1264.10131836 1271.27258301 1296.92016602 1280.33642578 1267.98583984
 1273.11523438 1270.02758789 1247.61706543 1246.17297363 1243.73266602
 1199.90759277 1161.06274414 1177.49719238 1180.63464355 1214.10095215
 1235.16687012 1234.37011719 1269.43005371 1290.34643555 1286.06359863
 1294.82861328 1296.42224121 1295.22705078 1363.35498047 1394.13195801
 1399.41088867 1414.15209961 1425.60632324 1415.24768066 1400.40686035
 1401.4029541  1371.72143555 1430.78552246 1410.0682373  1418.73376465
 1448.41516113 1450.60644531 1435.06848145 1418.93286133 1423.51452637
 1403.79345703 1421.12426758 1429.09240723 1416.44287109 1407.27954102
 1412.16003418 1415.24768066 1408.07629395 1399.90893555 1417.83728027
 1436.66210938 1437.75769043 1443.03674316 1432.77758789 1443.13623047
 1435.86523438 1422.21984863 1432.08044434 1425.5065918  1424.41101074
 1427.59838867 1460.36743164 1451.00488281 1445.02868652 1461.46313477
 1489.35168457 1509.3717041  1494.63061523 1522.32006836 1512.75830078
 1511.76220703 1521.2244873  1535.36791992 1531.48339844 1512.95739746
 1511.16455078 1489.2520752  1477.79772949 1479.49108887 1479.69018555
 1470.52685547 1470.12841797 1422.91699219 1407.17993164 1418.93286133
 1397.31921387 1386.16369629 1382.08007812 1411.46276855 1404.49060059
 1384.66967773 1388.15576172 1405.88500977 1386.16369629 1387.25952148
 1383.8729248  1362.35888672 1380.68566895 1374.90881348 1377.09997559
 1373.80004883 1381.69995117 1420.09997559 1413.         1424.80004883
 1409.19995117 1412.59997559 1384.90002441 1385.90002441 1357.19995117
 1353.90002441 1366.5        1372.59997559 1359.30004883 1375.
 1378.5        1376.19995117 1377.         1383.30004883 1395.
 1399.30004883 1405.30004883 1413.80004883 1415.         1407.40002441
 1390.59997559 1389.80004883 1383.         1372.40002441 1377.59997559
 1372.80004883 1364.         1368.69995117 1363.40002441 1375.
 1384.80004883 1367.40002441 1377.80004883 1381.69995117 1375.
 1375.90002441 1374.30004883 1398.30004883 1416.80004883 1466.80004883
 1465.19995117 1448.40002441 1451.59997559 1484.09997559 1486.90002441
 1504.19995117 1488.5        1486.40002441 1484.69995117 1473.09997559
 1473.09997559 1478.         1489.30004883 1493.40002441 1511.5
 1510.90002441 1518.90002441]","[1304.35762963 1302.47251476 1295.26813751 1288.58868303 1281.33966921
 1272.98157567 1267.32766553 1262.64926288 1254.94358903 1247.14248234
 1246.9353315  1251.66756806 1260.96767056 1269.94055067 1272.74210761
 1282.51988055 1294.63006229 1305.19990242 1312.56333439 1320.77207681
 1326.40565158 1326.96837621 1326.24220914 1323.36622978 1309.04101065
 1300.97672536 1294.38848475 1282.12692679 1273.88865167 1262.69086181
 1252.06212502 1245.10362865 1239.83777827 1234.18699016 1230.21872254
 1224.84106977 1221.03995727 1219.59842366 1222.65657764 1229.52124438
 1229.10626766 1236.17336001 1246.19136043 1257.41319835 1261.60523951
 1263.30716721 1263.86811988 1268.71679968 1276.69273999 1283.3008097
 1291.78209681 1293.05672843 1293.91790216 1292.01515205 1285.32607835
 1276.40365698 1269.08055825 1261.77855431 1257.76784397 1258.58995014
 1260.10784689 1258.19277743 1262.77119077 1268.52137754 1274.84044862
 1280.63611575 1281.81801468 1276.58431276 1270.0121042  1264.38131394
 1258.38980277 1254.35884143 1250.54751906 1246.62667253 1244.85665084
 1243.83549422 1238.80193968 1231.11179159 1224.88562197 1217.8283176
 1212.65553744 1206.25554674 1203.72822208 1209.55443447 1223.1094406
 1234.63090893 1245.99239436 1257.26789743 1266.48691156 1270.84357646
 1275.57631929 1283.3586938  1290.91451026 1299.2175042  1305.5126116
 1307.81852534 1308.42909296 1306.53368384 1299.05853386 1289.18490619
 1279.8920603  1268.07484301 1259.35231588 1254.67053806 1250.3821359
 1249.82751167 1251.86839046 1254.5391597  1262.36996785 1273.24331983
 1282.64493047 1292.8483119  1302.38686991 1309.41919805 1317.05146203
 1326.51340377 1338.05141041 1349.67497752 1361.1067508  1370.88747701
 1378.67018903 1385.87026295 1386.90407644 1394.00289536 1399.23710355
 1404.65669276 1412.04037573 1421.72499407 1426.60607547 1425.30309245
 1425.54644195 1419.78942047 1419.23462748 1421.29061014 1420.50537766
 1418.14512374 1412.82113612 1408.76798306 1403.52086486 1395.97348631
 1393.98779149 1400.24948474 1408.70022659 1418.62338483 1423.87337192
 1429.71941342 1432.50384139 1429.59301343 1428.28808969 1426.62759216
 1424.07301302 1422.46854325 1429.40602921 1435.27957831 1434.79060107
 1440.97626869 1447.67901182 1455.31195083 1459.75468248 1467.68058595
 1473.28614683 1478.18874492 1484.78584533 1491.55229473 1498.19411611
 1499.22927967 1498.14872012 1492.50054776 1482.40086831 1471.77027518
 1460.5948458  1447.53792986 1436.44038245 1422.83559261 1409.98599627
 1400.86967158 1390.61186559 1380.76000774 1370.43140763 1366.62734186
 1364.20304416 1357.29357208 1352.08872784 1351.26257146 1346.17560491
 1341.68486151 1338.62206668 1332.87449567 1333.69879571 1333.355035
 1335.23356829 1334.84415845 1336.53056039 1350.46400707 1361.39068668
 1373.04657101 1379.88094563 1385.56708862 1382.05624043 1377.51292882
 1366.3858487  1357.38208582 1350.80827405 1346.88379921 1339.45202012
 1337.26044014 1336.0863041  1333.89759301 1332.25608079 1333.12645185
 1338.96785249 1348.71398324 1359.99201769 1372.44857589 1383.60510434
 1390.2542667  1389.28905346 1385.89557669 1380.8002566  1367.52201412
 1358.16301497 1347.95372699 1337.21875684 1329.5397468  1322.18888732
 1319.86888226 1322.85573584 1320.13906434 1321.0632693  1325.14857082
 1329.74040045 1333.8117794  1336.29919273 1349.00019736 1360.40572872
 1373.92867077 1387.69875939 1391.17754349 1398.51844622 1409.96388893
 1420.73421395 1431.96989005 1440.34114674 1446.69540393 1452.73762697
 1455.69773236 1458.32690268 1457.82864373 1458.82465536 1461.13166603
 1465.6386946  1471.2105882 ]"
TCS.NS,144.96947063503416,108.76965157274205,0.8747084028807057,0.9195222959330923,0.0014798423503587527,2.949437236209506,0.9729423727569964,51.79282868525896,2.243566483012098,0.04134835425211293,"[4011.3671875  4007.59765625 4057.56054688 4056.30395508 4010.83544922
 4006.53491211 3884.38378906 3903.76000977 3935.94042969 4101.91748047
 4170.046875   4206.38378906 4186.91015625 4102.20703125 4127.28515625
 4132.89013672 4158.11230469 4208.02587891 4313.99072266 4296.06396484
 4302.49023438 4283.54882812 4278.62060547 4305.19628906 4323.50976562
 4266.78271484 4182.99658203 4201.69628906 4128.29980469 4030.11474609
 4018.51757813 4039.00537109 4028.95507812 4024.84838867 4019.0012207
 3957.15258789 3974.20947266 4035.38183594 3962.08129883 3957.34594727
 3892.88818359 3970.2956543  3903.08374023 4122.25927734 4146.85400391
 4090.75561523 4106.74902344 4064.90429687 4058.99926758 4013.23583984
 3971.94995117 4090.78808594 4079.81469727 4086.60595703 4000.78637695
 3976.32983398 4034.88720703 4035.13330078 4047.28808594 4008.65942383
 4004.23046875 4042.02246094 4026.32543945 4018.10766602 3965.60229492
 3973.03271484 3900.79492188 3887.60693359 3848.24023438 3872.54931641
 3842.67993164 3811.87524414 3724.1862793  3719.56054688 3726.0559082
 3617.40380859 3572.08300781 3555.35205078 3428.09936523 3437.74438477
 3476.12695312 3490.88916016 3544.57592773 3554.02368164 3532.81494141
 3518.69213867 3450.68603516 3455.45922852 3442.32080078 3442.32080078
 3506.73413086 3521.44775391 3571.49243164 3599.83666992 3578.23413086
 3593.39038086 3549.05371094 3494.58007812 3487.83813477 3349.26757812
 3247.16040039 3222.21166992 3240.8125     3195.1965332  3180.33569336
 3196.77075195 3221.96582031 3246.66821289 3269.00878906 3261.92285156
 3358.96166992 3347.74243164 3393.40771484 3388.97900391 3417.51953125
 3399.01733398 3376.67651367 3399.6081543  3405.2175293  3390.55371094
 3394.29321289 3385.82958984 3563.07788086 3459.34692383 3492.51318359
 3523.21899414 3504.91381836 3463.08666992 3442.91113281 3469.97583008
 3421.94824219 3458.953125   3481.29370117 3443.30493164 3442.32080078
 3442.71435547 3408.5637207  3395.17919922 3351.28515625 3356.94482422
 3347.21435547 3360.22143555 3397.65429687 3438.36376953 3447.30004883
 3409.8671875  3421.28564453 3471.52709961 3490.39257812 3426.9453125
 3399.73950195 3411.35644531 3369.55493164 3366.37744141 3420.39208984
 3417.41333008 3416.71850586 3437.4699707  3405.39892578 3399.04418945
 3376.70385742 3395.56933594 3387.52661133 3382.06542969 3359.82446289
 3358.03710938 3242.85913086 3199.86572266 3229.25610352 3221.08642578
 3197.27514648 3178.046875   3146.46459961 3147.85961914 3167.28710937
 3136.30273438 3124.14794922 3067.85791016 3044.64453125 3042.25341797
 3025.51586914 2991.84130859 3062.97607422 3052.51513672 3021.0324707
 3035.67797852 3025.1171875  3029.50097656 3024.12084961 3024.91796875
 3011.06982422 3000.01098633 3004.99243164 3087.08618164 3091.0715332
 3042.65185547 3128.93017578 3145.46850586 3082.2043457  3073.23779297
 3101.03417969 3099.93823242 3085.99023438 3084.19702148 3036.97314453
 3007.78198242 3038.06884766 3098.44384766 3112.59106445 3121.75683594
 3100.33666992 3134.01123047 3161.01049805 3164.89599609 3157.42382812
 3062.37841797 3051.02050781 3024.12084961 2946.41064453 2888.32763672
 2885.33862305 2877.66723633 2903.37133789 2891.11694336 2977.2956543
 2962.65014648 3015.95141602 3050.32324219 3017.04736328 2996.02587891
 2949.30004883 2969.80004883 2970.69995117 2962.19995117 3015.19995117
 3006.69995117 3073.19995117 3063.19995117 3084.89990234 3057.89990234
 3057.60009766 3035.30004883 3058.         3016.80004883 2990.19995117
 2990.19995117 2991.80004883 3025.19995117 3047.         3131.80004883
 3105.69995117 3106.        ]","[3631.23916343 3652.51324232 3674.79930037 3700.12718807 3724.93845926
 3743.20101105 3758.1711058  3756.16777004 3752.99862757 3753.33700612
 3773.63950926 3798.71340261 3825.76138132 3850.29593124 3861.83825959
 3873.15836918 3884.26067915 3896.7510146  3913.39532565 3933.73781133
 3952.99992665 3973.37439837 3991.14306056 4007.40753747 4027.10251641
 4049.15856964 4061.32420476 4056.82385409 4053.23215928 4033.38714059
 4005.36043136 3977.28805785 3952.45006149 3925.84399508 3900.31387989
 3875.86708114 3852.85018432 3833.52746387 3820.74778109 3804.23562286
 3788.05321538 3767.80584606 3753.67496382 3736.88818866 3750.61230116
 3772.71507082 3791.02539123 3810.66586766 3823.61284582 3833.95022664
 3837.52887451 3834.48599269 3841.89370541 3851.97814405 3860.8083935
 3859.2002536  3851.16165847 3843.85032472 3835.52553876 3829.9494473
 3821.55311364 3813.95916645 3816.97805875 3820.61752218 3822.3712827
 3816.3646424  3807.0390303  3790.21816477 3771.07284055 3749.96753007
 3730.18248519 3714.67220527 3695.20407464 3671.7665194  3650.09072119
 3630.49422555 3607.00532431 3582.4242684  3557.8097534  3533.45659797
 3509.32481955 3489.86700021 3473.94321664 3465.14874104 3458.43756628
 3449.63677765 3438.52878595 3422.22727259 3404.54488851 3385.93238426
 3370.79667762 3370.86738359 3378.44176037 3394.4478238  3409.24431014
 3420.33778186 3431.38579974 3435.26957754 3428.14384695 3417.30415915
 3394.7552685  3366.36093032 3345.59715492 3327.15299821 3308.35194471
 3286.80598454 3266.16889066 3245.86217884 3227.70989468 3213.74357216
 3202.14232217 3203.40408699 3209.26763188 3223.2968743  3242.48554801
 3265.72845141 3285.65869604 3298.23930786 3312.96908649 3327.5991192
 3338.54844333 3347.39131885 3351.549924   3366.59009341 3372.17881094
 3376.4590472  3386.99171116 3395.4215039  3397.27606251 3395.39562046
 3395.86573098 3389.66275535 3389.31995767 3392.11915643 3391.06109212
 3389.67075186 3381.92402928 3365.75551047 3355.51976948 3339.50002781
 3322.12698234 3306.76821521 3296.21324519 3297.34790763 3310.80224319
 3329.53722027 3339.16480577 3347.53125774 3369.62792481 3393.96256201
 3401.91235382 3402.39719474 3402.76503412 3393.82956745 3382.69884884
 3382.30659907 3381.02778905 3379.46657603 3379.07053844 3372.51298081
 3365.16040191 3353.75022638 3344.49510982 3334.11837776 3326.72497458
 3312.58820017 3299.75527748 3279.67836005 3258.64628075 3238.79852641
 3221.61508236 3202.45755294 3181.10098375 3160.70231208 3140.93746891
 3126.74429807 3111.47349253 3097.25170261 3082.23846881 3066.42768853
 3050.70739505 3036.58156323 3020.05972502 3014.6519811  3010.59122795
 3002.50254942 2998.16654804 2992.3375144  2986.78835855 2980.97068836
 2974.45690109 2967.0609727  2956.93613065 2949.464025   2966.03889268
 2986.05015457 2994.57695758 3014.07181338 3037.82123244 3047.01637519
 3049.8324087  3056.61386856 3062.23793908 3066.19242284 3068.60947267
 3059.23903805 3038.60888851 3022.53927388 3022.16785712 3030.03663167
 3043.76979284 3050.18993679 3066.32625913 3087.1979874  3105.9739992
 3120.9609287  3113.58604375 3099.47683625 3077.13627568 3050.99674239
 3023.03716174 2994.34632145 2964.26977045 2941.11966864 2918.20756817
 2908.83124138 2904.69746748 2906.11453292 2915.07419954 2929.22402088
 2941.64722775 2945.34056239 2949.9071999  2954.35830891 2958.24461192
 2969.82039935 2981.53675697 2992.96692377 3006.6777789  3020.8951497
 3028.88597622 3035.11041615 3035.45468687 3041.19786327 3038.26335518
 3028.94847524 3018.52607891 3006.55362259 3002.17237781 3005.97576965
 3025.26397885 3043.26180414]"
INFY.NS,60.466643026295145,48.535110953339284,0.8646333459558889,0.9061789016744064,0.001375509444290477,2.9708994664862414,0.9540888540414943,47.01195219123506,1.9539806016115557,0.037447241122089366,"[1751.22375488 1777.35046387 1806.63378906 1815.08374023 1814.6953125
 1810.95593262 1759.38220215 1772.29992676 1781.3326416  1847.57226562
 1835.38305664 1868.84277344 1869.18273926 1803.28295898 1804.44848633
 1825.7677002  1837.71398926 1834.94592285 1879.23522949 1867.14318848
 1868.35717773 1892.54150391 1917.40563965 1929.88623047 1942.22119141
 1923.1361084  1919.78527832 1922.26196289 1890.2590332  1866.90026855
 1868.98852539 1854.17687988 1852.57434082 1861.65551758 1851.21447754
 1825.96179199 1828.39001465 1901.57421875 1883.02319336 1882.14904785
 1875.35021973 1877.58410645 1862.18981934 1910.41247559 1905.79907227
 1884.28588867 1893.60986328 1873.01916504 1763.26721191 1761.17919922
 1748.94116211 1803.08874512 1811.82995605 1821.54260254 1769.62902832
 1777.15625    1827.17590332 1806.48803711 1825.7677002  1798.13537598
 1809.74194336 1844.22155762 1842.52172852 1860.5871582  1848.93200684
 1826.2532959  1821.73693848 1809.59631348 1790.26831055 1803.0402832
 1789.34545898 1798.71813965 1758.75097656 1772.68847656 1762.8302002
 1713.39318848 1716.88977051 1713.58752441 1639.18920898 1659.48852539
 1639.77209473 1662.30517578 1666.53015137 1637.53808594 1652.54394531
 1613.83935547 1545.12304688 1534.43920898 1544.34619141 1544.34619141
 1569.11328125 1546.77429199 1546.96850586 1581.64221191 1553.47595215
 1557.45812988 1525.50378418 1482.62268066 1505.59301758 1453.48498535
 1409.92419434 1356.60229492 1387.7310791  1363.35241699 1368.93725586
 1385.01147461 1372.4822998  1378.69824219 1409.29296875 1381.90356445
 1432.50585938 1429.10656738 1437.65356445 1439.49890137 1454.4564209
 1456.98156738 1463.58618164 1465.23730469 1468.05383301 1464.94592285
 1467.95690918 1464.26599121 1580.13696289 1523.51257324 1546.62854004
 1566.63635254 1544.20043945 1514.96557617 1515.74255371 1523.41552734
 1503.01904297 1519.82189941 1535.07055664 1524.96960449 1526.62072754
 1540.02404785 1539.13757324 1530.37182617 1519.73461914 1527.81091309
 1530.86425781 1540.22106934 1549.18383789 1571.93554688 1606.50622559
 1584.34545898 1577.8449707  1599.31640625 1615.17358398 1608.2791748
 1593.99780273 1598.42993164 1560.11645508 1557.75256348 1590.55053711
 1591.63391113 1583.7545166  1577.64807129 1582.57275391 1586.21691895
 1594.29321289 1615.96142578 1602.46813965 1613.99157715 1609.0670166
 1591.43701172 1570.85205078 1546.62304688 1561.69226074 1583.65612793
 1559.62402344 1562.18469238 1560.4119873  1547.21398926 1550.75964355
 1529.09143066 1492.84619141 1493.14172363 1490.87634277 1496.09655762
 1486.24731445 1447.44128418 1458.17700195 1438.28161621 1415.03735352
 1415.234375   1401.64245605 1406.66552734 1402.62744141 1405.08972168
 1425.87145996 1414.15100098 1418.28771973 1473.64025879 1473.83728027
 1465.07141113 1508.99890137 1506.53662109 1477.48144531 1447.44128418
 1476.79211426 1476.10253906 1456.7980957  1440.94091797 1422.8182373
 1411.2947998  1481.61816406 1509.49145508 1486.93664551 1502.59692383
 1485.65637207 1488.51269531 1499.4453125  1517.37084961 1516.97680664
 1476.89050293 1474.9206543  1472.06433105 1462.41223145 1427.0534668
 1420.06054688 1420.06054688 1424.00024414 1424.78808594 1453.74487305
 1436.50866699 1472.45837402 1486.54284668 1492.05834961 1470.6854248
 1467.43530273 1452.16906738 1449.31274414 1419.37109375 1438.87255859
 1450.19921875 1505.45324707 1502.40002441 1504.5        1500.19995117
 1510.40002441 1493.80004883 1482.30004883 1485.5        1467.90002441
 1467.90002441 1476.80004883 1513.5        1530.30004883 1551.69995117
 1541.80004883 1502.80004883]","[1652.84132967 1654.7760569  1662.02709795 1673.34662225 1684.46559555
 1695.83963395 1706.00675114 1708.24677635 1709.60677467 1713.97560872
 1723.11618643 1733.09350323 1742.58989722 1751.96965197 1751.16716258
 1747.60015195 1747.1323582  1748.14862277 1750.22025365 1757.36987754
 1765.411706   1773.92161363 1783.6958107  1794.35973875 1801.35105294
 1810.00423846 1815.47924253 1822.86576016 1831.67934842 1836.01697719
 1834.89843922 1828.0796103  1823.23261245 1818.33148105 1812.22799507
 1805.19301252 1795.21579086 1784.2965123  1784.28290756 1786.39782625
 1792.52233774 1796.70717481 1802.5178259  1806.08150669 1813.71766654
 1819.73115193 1822.40491148 1827.80532732 1829.74176704 1819.33138188
 1807.09358519 1793.94293899 1785.07103111 1779.4006135  1775.64323165
 1766.96511996 1758.47404966 1755.83016346 1753.17752456 1752.57682296
 1752.05717897 1751.2967406  1760.58782669 1770.4576375  1781.71360959
 1791.19240304 1794.20475888 1795.23500874 1793.69491411 1786.33769901
 1779.31879478 1771.28838289 1764.74935495 1753.25268361 1744.58732042
 1734.92671817 1723.65200389 1712.12755225 1700.18573001 1685.9291992
 1672.24378206 1657.9606126  1646.08043981 1636.22880037 1625.14683576
 1617.81625931 1610.54171917 1601.54927139 1592.53636893 1583.71164952
 1575.80329973 1571.24485556 1565.79506307 1558.66446679 1555.64526101
 1551.29821357 1546.74509713 1538.84511949 1529.08271953 1521.15543728
 1510.13892764 1496.47377491 1485.71527964 1473.93100601 1461.13988646
 1448.03157669 1436.71776067 1424.98324423 1414.87558832 1408.10537493
 1400.88040171 1398.70126485 1396.72058594 1397.55742016 1401.60640011
 1406.83889731 1416.95625731 1425.01635227 1432.52103134 1440.47723556
 1446.96355702 1453.93289433 1458.53814641 1463.97576124 1470.35362533
 1474.64910795 1483.811282   1489.43831666 1489.46933166 1486.95654568
 1484.38334705 1481.29982795 1478.81624935 1477.43608177 1476.15343068
 1476.76516829 1474.05268756 1476.03660116 1476.02708736 1472.85518502
 1471.15687582 1473.11757574 1479.15808034 1488.22663855 1499.8433741
 1515.34459592 1526.52369647 1535.25375352 1546.52380604 1560.38846325
 1570.00387494 1576.7933062  1581.70081185 1577.2882143  1571.17978114
 1570.97923015 1570.38899373 1570.05258561 1566.73312417 1563.82228062
 1560.77643619 1560.88165887 1566.30662033 1568.72750296 1577.13399553
 1584.21255131 1584.91942697 1581.64962758 1572.62055166 1563.95661554
 1561.75597748 1555.29734118 1548.21364795 1540.3348861  1530.53833158
 1522.49498092 1511.07841581 1499.02023975 1488.93998359 1480.28251686
 1475.5350334  1470.00713258 1460.97358517 1453.4979232  1443.89402322
 1434.17786035 1426.57433285 1417.8370453  1406.51352521 1396.94159161
 1387.83535873 1384.03849459 1379.13584099 1375.46960138 1379.03052317
 1388.59865125 1397.9648964  1408.6339619  1420.42441951 1430.67411652
 1433.05304327 1438.77122018 1442.7460876  1443.23547769 1439.07813551
 1432.1573186  1422.86708875 1424.35618939 1434.47402508 1441.53079424
 1451.28815188 1456.74879011 1457.90195832 1461.00108006 1464.5926363
 1468.52488188 1466.85749254 1463.00925386 1458.91803262 1454.86001455
 1442.32957325 1428.11252473 1412.68341754 1402.31118273 1391.61357581
 1388.18346883 1384.63149001 1386.36119476 1392.8564592  1406.20375574
 1414.31589121 1421.03549116 1422.63219292 1422.71762689 1417.66284755
 1414.960832   1416.56038791 1426.73597239 1436.73088972 1446.07506284
 1454.4622424  1462.21323386 1467.08125722 1468.43802084 1468.45714359
 1466.70222726 1464.3090298  1464.19533984 1471.84890994 1480.81100869
 1490.57692875 1499.07161429]"
